"category","subcategory","name","brand","imageUrl","isFlexiblePackaging"
"Despensa","Desconocido","SOPA INSTANTANEA VASO SABOR GALLINA PICANTE X 51G","AJINOMOTO","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42133778_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Salsa Roja Peruana 350 g","CASA VERDE","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42929985_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","ACEITE BOTELLA 710ML","OLEICO","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42984622_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Sillao 500 mL","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43268358_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Fideos Spaghetti 1 Kg","AGNESI","",false
"Despensa","Desconocido","Chococashew Bolsa x 35 g","AMARU SUPERFOODS","",false
"Despensa","Desconocido","Chococranberries Bolsa x 35 g","AMARU SUPERFOODS","",false
"Despensa","Desconocido","Mantequilla De Maní Frasco x 410 g","AMARU SUPERFOODS","",false
"Despensa","Desconocido","Chocoalmendra Bolsa x 35 g","AMARU SUPERFOODS","",false
"Despensa","Desconocido","Avena 7 Semillas Manzana Doy Pack 240 g","NATURANDES","",false
"Despensa","Desconocido","Tapenade De Pura Alcachofa Frasco x 190 g","CASA VERDE","",false
"Despensa","Desconocido","D Gussto Trozos Atún Aceite Vegetal 140 g","D'GUSSTO","",false
"Despensa","Desconocido","Leche Condensada Nestlé 393 g","NESTLE","",false
"Despensa","Desconocido","DOYPACK LECHE CONDENSADA X 1.2KG","GLORIA","",false
"Despensa","Desconocido","Vinagreta Clásica x 237 g","TOTTUS","",false
"Despensa","Desconocido","Vinagreta Ranch x 237 g","TOTTUS","",false
"Despensa","Desconocido","Aceite de Oliva Puro 200 mL","EL OLIVAR","",false
"Despensa","Desconocido","Vinagreta Clásica Light x 237 g","TOTTUS","",false
"Despensa","Desconocido","Aceite Vegetal Del Cielo Botella x 2Lt","","",false
"Despensa","Desconocido","Leche Condensada 393 g","GLORIA","",false
"Despensa","Desconocido","Fideo Fusilli 500 g","BARILLA","",false
"Despensa","Desconocido","Alcaparras Frasco x 110 g","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Salsa Blanca Pouch x 150 g","CASA VERDE","",false
"Despensa","Desconocido","Frijol Canario x 350 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Lenteja x 350 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Papa Seca Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Fideo Tallarín 500 g","GRANO DE ORO","",false
"Despensa","Desconocido","Aceite De Coco 400 g","SPREAD","",false
"Despensa","Desconocido","Salsa de Ají Amarillo 100 g","SIBARITA","",false
"Despensa","Desconocido","Aceituna Verde Con Pimiento 240 g","EL OLIVAR","",false
"Despensa","Desconocido","Maíz Pop Corn x 350 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Aceite De Girasol Y Oliva Carbonell 1 L","GOYA","",false
"Despensa","Desconocido","Aceite De Girasol Y Oliva Carbonell 500 mL","GOYA","",false
"Despensa","Desconocido","Quinua Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Dip de alcachofa a la parmesana 200 g","CASA VERDE","",false
"Despensa","Desconocido","Arroz Extra Valle Norte 5 kg","VALLENORTE","",false
"Despensa","Desconocido","Fideos Spaghetti de 450 g","MOLITALIA","",false
"Despensa","Desconocido","Fideo Macarrón 500 g","MOLITALIA","",false
"Despensa","Desconocido","Vinagre Balsámico 200 mL","HUERTO ALAMEIN","",false
"Despensa","Desconocido","Ketchup + Mostaza Frasco 425 g","","",false
"Despensa","Desconocido","Chocolate Pack 36 Und Barra 43 g","HERSHEYS","",false
"Despensa","Desconocido","Aceite de Maíz Original en Spray 177 mL","PAM","",false
"Despensa","Desconocido","Fideo Pastinas de Verduras Montanara 250 g","LA MONTANARA","",false
"Despensa","Desconocido","Ajino Sillao 150 mL","AJINOSILLAO","",false
"Despensa","Desconocido","Salsa de Tomate Pomarola Bolognesa de 370 g","MOLITALIA","",false
"Despensa","Desconocido","Harina Pre Tostada Especial Renacer 500 g","GENERICO","",false
"Despensa","Desconocido","Canela molida de 50 g","TOTTUS","",false
"Despensa","Desconocido","Tomate Pelado 400 g","MUTTI","",false
"Despensa","Desconocido","Papa Seca 500 g","TESORO DEL CAMPO","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40640030_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Trozos de atún en aceite de girasol de 140 g","REAL","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840490_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Pasta Para Ensalada 235 g","MOLITALIA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43446820_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Helado de vainilla con stevia de 50 g","UNIVERSAL","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41402034_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Fideo Canuto Multicereal 225 g","GRANO DE ORO","",false
"Despensa","Desconocido","Fideo Caracol Multicereal 295 g","GRANO DE ORO","",false
"Despensa","Desconocido","Pimienta Blanca Molida 14.2 g","BADIA","",false
"Despensa","Desconocido","Salsa Casera al Olivo 200 mL","EL OLIVAR","",false
"Despensa","Desconocido","Vinagreta a la Mostaza 200 mL","EL OLIVAR","",false
"Despensa","Desconocido","Pasta Precocida Trigo Ramen Costilla 85g","NISSIN","",false
"Despensa","Desconocido","Pasta Precocida Trigo Ramen Camaron 85g","NISSIN","",false
"Despensa","Desconocido","Pasta Precocida Ramen Sab Pollo 85g","NISSIN","",false
"Despensa","Desconocido","Pasta Precocida Trigo Ramen Verdura 85g","NISSIN","",false
"Despensa","Desconocido","Fideo Macarron Bolsa 235 g","MOLITALIA","",false
"Despensa","Desconocido","HELLMANNS MAYONESA REAL REGULAR POTE X 443 ML","HELLMANN'S","",false
"Despensa","Desconocido","Ají De La Casa x 200 g","TOTTUS","",false
"Despensa","Desconocido","Salsa Ketchup 14 oz","HUNT","",false
"Despensa","Desconocido","Trozos De Jurel 170 g","FRESCOMAR","",false
"Despensa","Desconocido","Leche Condensada Bonlé Lata x 397g","BONLE","",false
"Despensa","Desconocido","Dip de alcachofa a la parmesana 200 g","CASA VERDE","",false
"Despensa","Desconocido","Filete de atún en agua sin sal de 140 g","REAL","",false
"Despensa","Desconocido","Filete De Atún Aceite Vegetal x 140 g","COMPASS","",false
"Despensa","Desconocido","Tallarín saltado Ajinomen 100 g","AJINOMOTO","",false
"Despensa","Desconocido","Kiwicha Molida 400 g","","",false
"Despensa","Desconocido","Mayonesa de 475 g","TOTTUS","",false
"Despensa","Desconocido","Frijol Castilla Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Salsa BBQ Hunts Original Botella 360 g","HUNT","",false
"Despensa","Desconocido","Mostaza Libby's 200 g","LIBBYS","",false
"Despensa","Desconocido","Palillo molido 50 gr","TOTTUS","",false
"Despensa","Desconocido","Comino Molido Cuatro Estaciones 50 g","","",false
"Despensa","Desconocido","Sólido de atún en agua sin sal de 140 g","REAL","",false
"Despensa","Desconocido","Premezcla Base De Galleta Para Alfajor Leite 500 g","","",false
"Despensa","Desconocido","Premezcla Muffin Leitefoods 500 g","","",false
"Despensa","Desconocido","Vinagreta Light 340 g","EL OLIVAR","",false
"Despensa","Desconocido","Mostaza Dijon","TOTTUS","",false
"Despensa","Desconocido","Ajino Sillao 280 mL","AJINOSILLAO","",false
"Despensa","Desconocido","Harina Preparada 1 kg","MOLITALIA","",false
"Despensa","Desconocido","Salsa De Tomate Picante Con Ajíes Peruanos Envase 430 g","MEXI SALSA","",false
"Despensa","Desconocido","Puré de Papas 125 g","TOTTUS","",false
"Despensa","Desconocido","Cereal Bar Choco 8 Unidades 21g","COSTA","",false
"Despensa","Desconocido","Frijol Panamito 500 g","TOTTUS","",false
"Despensa","Desconocido","Canela Molida Kariño 15 g","","",false
"Despensa","Desconocido","Arroz Extra Natural 750 g","GRAN CHALAN","",false
"Despensa","Desconocido","Aderezo para Hornear 220 g","SAM WONG","",false
"Despensa","Desconocido","Sazonador con ajo y perejil","BADIA","",false
"Despensa","Desconocido","Mezcla de aderezo en polvo para pollo a la brasa de 45 g","MAGGI","",false
"Despensa","Desconocido","Caldo de Gallina Doña Gusta 6 Unidades","AJINOMOTO","",false
"Despensa","Desconocido","Sazonador Frasco 100 g","AJINOMOTO","",false
"Despensa","Desconocido","Mostaza 220 g","ALACENA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41278378_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Aceite Vegetal Clásico 1.8 L","PRIMOR","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42737351_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Mayonesa Light 400 g","ALACENA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42959422_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Filete de Atún en Aceite Vegetal en Lata de 140 g","PRIMOR","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42912207_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Crema Huancaína 85 g","ALACENA","",false
"Despensa","Desconocido","Salsa Roja Don Vittoriox 200 g","DON VITTORIO","",false
"Despensa","Desconocido","Mayonesa 190 g","ALACENA","",false
"Despensa","Desconocido","Aceite De Soya Sao 900 ml","ALICORP","",false
"Despensa","Desconocido","Mayonesa 850 g","ALACENA","",false
"Despensa","Desconocido","Mermelada Mackays Escocesa Arándano Y Grosella Negra Envase 340 g","JOKER","",false
"Despensa","Desconocido","Fideos Spaghetti 1 Kg","AGNESI","",false
"Despensa","Desconocido","Chocolate Clásico Chocolate Con Leche Y Maní Empaque 100 g","SUBLIME","",false
"Despensa","Desconocido","Sugo Basilico 400 g","BARILLA","",false
"Despensa","Desconocido","Pepinillos Encurditos En Salmuera x 250 g","OLIVALLE","",false
"Despensa","Desconocido","Maíz Chulpi x 400 gr","TOTTUS","",false
"Despensa","Desconocido","Maiz Cancha x 400 gr","TOTTUS","",false
"Despensa","Desconocido","Salsa de Tomate Pomarola Clásica - 6 unidades","MOLITALIA","",false
"Despensa","Desconocido","Cobertura De Leche Sabor A Chocolate Negusa x 600 g","","",false
"Despensa","Desconocido","Gotas Sabor Chocolate Negusa x 200 g","","",false
"Despensa","Desconocido","Cocoa Negusa x 150 g","","",false
"Despensa","Desconocido","Salsa BBQ Hunts Original Botella 360 g","HUNT","",false
"Despensa","Desconocido","Ketchup Americano de 425 g","TOTTUS","",false
"Despensa","Desconocido","Palillo molido 50 gr","TOTTUS","",false
"Despensa","Desconocido","Puré de Papas 125 g","TOTTUS","",false
"Despensa","Desconocido","Salsa De Tomate Picante Con Ajíes Peruanos Envase 430 g","MEXI SALSA","",false
"Despensa","Desconocido","Frijol Castilla Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Salsa Estilo Teriyaki Lee Kum Kee x 250 g","GOYA","",false
"Despensa","Desconocido","Syrup de Caramelo 623 g","HERSHEYS","",false
"Despensa","Desconocido","Pomodoro E Basil Ico 400 g","AGNESI","",false
"Despensa","Desconocido","Perejil Cuatro Estaciones 10 g","","",false
"Despensa","Desconocido","Fideo Cabello de Ángel Montanara 250 g","LA MONTANARA","",false
"Despensa","Desconocido","Fideo Canuto Multicereal 225 g","GRANO DE ORO","",false
"Despensa","Desconocido","Mayonesa Light 100 g","TOTTUS","",false
"Despensa","Desconocido","Fideo Caracol Multicereal 295 g","GRANO DE ORO","",false
"Despensa","Desconocido","Aderezo para Pavo 350 g","PIKI","",false
"Despensa","Desconocido","Fideo Pastinas de Verduras Montanara 250 g","LA MONTANARA","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 1L","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Aceite 100% Vegetal Premium 900mL","ALPA","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 200 mL","EL OLIVAR","",false
"Despensa","Desconocido","Fideos Farfalle Premium de 500 g","TOTTUS","",false
"Despensa","Desconocido","Salsa Casera al Olivo 200 mL","EL OLIVAR","",false
"Despensa","Desconocido","Salsa De Tomate Medium Con Ajíes Peruanos Envase 200 g","MEXI SALSA","",false
"Despensa","Desconocido","CREMA DE CHOCLO TOTTUSX 79 GR","TOTTUS","",false
"Despensa","Desconocido","Puré de papas instantáneo 250 g","TOTTUS","",false
"Despensa","Desconocido","Mezcla para Brownies 313 g","KATZEL","",false
"Despensa","Desconocido","Paprika Molida Kariño 15 g","","",false
"Despensa","Desconocido","Nopal Manzana Nuestra Salud 454 g","","",false
"Despensa","Desconocido","Aceite de Ajonjolí 200 mL","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Sal de mar de mesa Emsal de 1 kg","MARINA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41458532_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Manjar Blanco Nestlé 1 kg","NESTLE","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10170642_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Pasta Precocida Trigo Ramen Costilla 85g","NISSIN","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43007501_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Pasta Precocida Ramen Sab Carne 85g","NISSIN","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43007496_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Arroz Costeño Añejo Extra Costeño 5Kg","COSTENO","",false
"Despensa","Desconocido","Ajo Molido Doypack 120 g","PIKI","",false
"Despensa","Desconocido","Harina de Kiwicha Renacer 200 g","GENERICO","",false
"Despensa","Desconocido","Filete de atún en aceite de girasol de 140 g","REAL","",false
"Despensa","Desconocido","Sopa instantánea Ajinomen sabor pollo de 51 g","AJINOMOTO","",false
"Despensa","Desconocido","Sólido de atún en agua sin sal de 140 g","REAL","",false
"Despensa","Desconocido","Macaroni & Cheese Three Cheese x 206 g","KRAFT","",false
"Despensa","Desconocido","Vinagreta Light 340 g","EL OLIVAR","",false
"Despensa","Desconocido","Mostaza Dijon","TOTTUS","",false
"Despensa","Desconocido","Mostaza Libby's 200 g","LIBBYS","",false
"Despensa","Desconocido","Fettuccini de arroz y yuca sin gluten 400 g","MOLINOS DEL MUNDO","",false
"Despensa","Desconocido","Ajino Sillao 280 mL","AJINOSILLAO","",false
"Despensa","Desconocido","Huancaína 85 gr","TOTTUS","",false
"Despensa","Desconocido","CREMA DE ESPARRAGOS TOTTUSX 68 GR","TOTTUS","",false
"Despensa","Desconocido","Comino Molido Cuatro Estaciones 50 g","","",false
"Despensa","Desconocido","Mayonesa de 475 g","TOTTUS","",false
"Despensa","Desconocido","Premezcla Base De Galleta Para Alfajor Leite 500 g","","",false
"Despensa","Desconocido","Salsa de ají amarillo","TOTTUS","",false
"Despensa","Desconocido","Mazamorra de Piña de 150 g","UNIVERSAL","",false
"Despensa","Desconocido","Ketchup Hunts 567 g","HUNT","",false
"Despensa","Desconocido","HUNTS BBQ ORIGINAL X 620 GR","HUNT","",false
"Despensa","Desconocido","Filete De Atún En Aceite Vegetal x 150 g","CAMPOMAR","",false
"Despensa","Desconocido","AJINOMEN VASO SABOR POLLO CON QUINUA 57 GR","AJINOMOTO","",false
"Despensa","Desconocido","Salsa Roja Peruana 350 g","CASA VERDE","",false
"Despensa","Desconocido","Ajo en Polvo 85.5 g","BADIA","",false
"Despensa","Desconocido","Culantro molido 190 g","TOTTUS","",false
"Despensa","Desconocido","Canela Entera 10 g","SIBARITA","",false
"Despensa","Desconocido","SOPA INSTANTANEA VASO SABOR GALLINA PICANTE X 51G","AJINOMOTO","",false
"Despensa","Desconocido","Keke de Vainilla 430 g","TOTTUS","",false
"Despensa","Desconocido","Papa Seca Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Salsa Blanca Pouch x 150 g","CASA VERDE","",false
"Despensa","Desconocido","Lenteja x 350 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Aceituna Verde Con Pimiento 240 g","EL OLIVAR","",false
"Despensa","Desconocido","Salsa de Ají Amarillo 100 g","SIBARITA","",false
"Despensa","Desconocido","Fideo Tallarín 500 g","GRANO DE ORO","",false
"Despensa","Desconocido","Aceite De Girasol Y Oliva Carbonell 1 L","GOYA","",false
"Despensa","Desconocido","PALILLO AMARILLITO X 57 G X 6 UN","SIBARITA","",false
"Despensa","Desconocido","Aceite Vegetal Premium 5L","DELEITE","",false
"Despensa","Desconocido","Anchoveta en Aceite de Oliva 125g","SANTORINI","",false
"Despensa","Desconocido","Maíz Pop Corn x 350 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Frijol Canario x 350 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","TAPENADE TRADICIONAL X260G","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Ají Panca Molido Cuatro Estaciones 10 g","","",false
"Despensa","Desconocido","Comino Molido Kariño 18 g","","",false
"Despensa","Desconocido","Vinagre de Manzana 1 Lt","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42489607_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Vinagre Balsámico 250 mL","GIUSEPPE CREMONINI","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173623_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Fideo Pennette Rigate 500 g","AGNESI","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173390_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","INFUSION LIMON Y JENGIBRE CAJA 1.5G X10UND","LIPTON","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42044279_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Maní Vizzio Cubierto De Chocolate Caja 70 g","MY FOODS","",false
"Despensa","Desconocido","Pimentón en Polvo Frasco 56.7 g","BADIA","",false
"Despensa","Desconocido","Kión Molido Frasco 42.5 g","BADIA","",false
"Despensa","Desconocido","Mostaza Doypack B&D 200 g","","",false
"Despensa","Desconocido","Turrón Con Maní Empaque 10 Und","ARCOR","",false
"Despensa","Desconocido","Premezcla Brownie Melcochudo 350 g","POSTRES EN CASA","",false
"Despensa","Desconocido","Quinua 500 g","TOTTUS","",false
"Despensa","Desconocido","Canela Molida Cuatro Estaciones 10 g","","",false
"Despensa","Desconocido","Fideo Canuto Rayado 250 g","TOTTUS","",false
"Despensa","Desconocido","Fideo Macarrón 500 g","MOLITALIA","",false
"Despensa","Desconocido","Premezcla Galletas Chocochip 320 g","POSTRES EN CASA","",false
"Despensa","Desconocido","Burbujitas Cereal Choco 2 Cerros 125 g","2 CERRITOS","",false
"Despensa","Desconocido","Sopa Ramen Sabor Res 85 g","MARUCHAN","",false
"Despensa","Desconocido","Salsa Verde Pouch 160g","CASA VERDE","",false
"Despensa","Desconocido","Salsa Roja Pouch 160g","CASA VERDE","",false
"Despensa","Desconocido","Pasta Andino Animalitos  Bolsa 227 g","AMERICA ORGANICA","",false
"Despensa","Desconocido","Leche Condensada 393 g","GLORIA","",false
"Despensa","Desconocido","Leche Condensada Nestlé 393 g","NESTLE","",false
"Despensa","Desconocido","DOYPACK LECHE CONDENSADA X 1.2KG","GLORIA","",false
"Despensa","Desconocido","CREMA DE CHAMPINONES TOTTUSX 68 GR","TOTTUS","",false
"Despensa","Desconocido","Mezcla para Apanar Crocante de 90 g","TOTTUS","",false
"Despensa","Desconocido","Aceite de Oliva Puro 200 mL","EL OLIVAR","",false
"Despensa","Desconocido","Vinagreta Clásica x 237 g","TOTTUS","",false
"Despensa","Desconocido","Vinagreta Ranch x 237 g","TOTTUS","",false
"Despensa","Desconocido","Kiwicha Molida 400 g","","",false
"Despensa","Desconocido","Trozos de atún en aceite vegetal de 150 g","CAMPOMAR","",false
"Despensa","Desconocido","Vinagre de Vino Tinto 600 mL","VENTURO","",false
"Despensa","Desconocido","Aceite de Oliva 141 g","PAM","",false
"Despensa","Desconocido","Aceite En Spray Butter Envase 141 g","PAM","",false
"Despensa","Desconocido","Gelatina Naranja 38g","UNIVERSAL","",false
"Despensa","Desconocido","Gelatina Piña 38g","UNIVERSAL","",false
"Despensa","Desconocido","Maicena 100g","UNIVERSAL","",false
"Despensa","Desconocido","Arveja Partida Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Tomillo 10 g","TOTTUS","",false
"Despensa","Desconocido","Quinua de 1 kg","TOTTUS","",false
"Despensa","Desconocido","Filete de atún en agua sin sal de 140 g","REAL","",false
"Despensa","Desconocido","Tallarín saltado Ajinomen 100 g","AJINOMOTO","",false
"Despensa","Desconocido","Trozos De Caballa 170 g","FRESCOMAR","",false
"Despensa","Desconocido","Orégano Molido Sobre 14.2 g","BADIA","",false
"Despensa","Desconocido","Trozos De Jurel 170 g","FRESCOMAR","",false
"Despensa","Desconocido","Azúcar Impalpable 200 g","UNIVERSAL","",false
"Despensa","Desconocido","Pre-mezcla de panqueques sin azúcar añadida","TOTTUS","",false
"Despensa","Desconocido","Filete Vegetal de 140 g","FLORIDA","",false
"Despensa","Desconocido","Canela Entera 5 g","TOTTUS","",false
"Despensa","Desconocido","Aceituna Verde Rellenas con Pimiento 380 g","OLIVOS DEL SUR","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10189884_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Maiz Pop Corn 500 g","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40330083_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Chocolate 680 g","HERSHEYS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10171012_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Harina Maíz Marillo Precocida x 1 Kg","PAN","https://e39a9f00db6c5bc097f9-75bc5dce1d64f93372e7c97ed35869cb.ssl.cf1.rackcdn.com/41899203_1-A28JqI71-medium.jpg",false
"Despensa","Desconocido","Premezcla Muffin Leitefoods 500 g","","",false
"Despensa","Desconocido","Crema De Ají Doypack B&D 190 g","","",false
"Despensa","Desconocido","Salsa Barbecue B&D Doypack 200 g","","",false
"Despensa","Desconocido","Ketchup Doypack B&D 200 g","","",false
"Despensa","Desconocido","Ketchup Doypack B&D 1 kg","","",false
"Despensa","Desconocido","Duraznos en Almíbar 822 g","ACONCAGUA","",false
"Despensa","Desconocido","Mayonesa Doypack B&D 190 g","","",false
"Despensa","Desconocido","Salsa De Soya Siyau Frasco x 500 mL","KIKKO","",false
"Despensa","Desconocido","Fideo Tornillo Multicereal 225 g","GRANO DE ORO","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 1 L","TOTTUS","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 250 mL","EL OLIVAR","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 500 mL","TOTTUS","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 250 mL","CARBONELL","",false
"Despensa","Desconocido","Vinagre Blanco 625 mL","FLORIDA","",false
"Despensa","Desconocido","Fideo Tallarín 450g","MOLITALIA","",false
"Despensa","Desconocido","Perejil 7 g","BADIA","",false
"Despensa","Desconocido","Ají Criollo 400g","TOTTUS","",false
"Despensa","Desconocido","Crema de Rocoto 400g","TOTTUS","",false
"Despensa","Desconocido","Sal de Maras Fina Orígenes Doypack 600 g","TOTTUS","",false
"Despensa","Desconocido","Harina De Linaza Productos Andinos 500 g","","",false
"Despensa","Desconocido","Comino Molido Kariño 18 g","","",false
"Despensa","Desconocido","Sazonador completo","BADIA","",false
"Despensa","Desconocido","Cereal Bar Almendra Maní 21g","COSTA","",false
"Despensa","Desconocido","Bebida Hidratante Dilyte Manzana Botella x 650 mL","","",false
"Despensa","Desconocido","Nuez Moscada Cuatro Estaciones 15 g","","",false
"Despensa","Desconocido","Sopa Instantánea Ajinomen Sabor Carne Oriental 80 g","AJINOMOTO","",false
"Despensa","Desconocido","Fideos Caracol 250 g","TOTTUS","",false
"Despensa","Desconocido","D Gussto Trozos Atún Aceite Vegetal 140 g","D'GUSSTO","",false
"Despensa","Desconocido","Salsa de Aceituna","TOTTUS","",false
"Despensa","Desconocido","Chocolate Pack 36 Und Barra 43 g","HERSHEYS","",false
"Despensa","Desconocido","Sillao 500 mL","TOTTUS","",false
"Despensa","Desconocido","Aceite de Maíz Original en Spray 177 mL","PAM","",false
"Despensa","Desconocido","Ajino Sillao 500 mL","AJINOSILLAO","",false
"Despensa","Desconocido","Clavo Entero 10 g","TOTTUS","",false
"Despensa","Desconocido","Canela en Rama 14.2 g","BADIA","",false
"Despensa","Desconocido","Pimienta Negra Molida Frasco 56. 7 g","BADIA","",false
"Despensa","Desconocido","Sopa Instantánea Ajinomen Sabor Pollo Verduras 80 g","AJINOMOTO","",false
"Despensa","Desconocido","PASTA LINGUINI X 950G","TOTTUS","",false
"Despensa","Desconocido","Fideo Codito Rayado 250 g","GRANO DE ORO","",false
"Despensa","Desconocido","Arroz Superior 1 kg","PAISANA","",false
"Despensa","Desconocido","Salsa Roja Peruana 350 g","CASA VERDE","",false
"Despensa","Desconocido","Aceituna Verde Relleno con Castaña 240 g","CALE","",false
"Despensa","Desconocido","GELATINA FRAMBUESA 100GR","TOTTUS","",false
"Despensa","Desconocido","Gelatina de piña de 100 g","TOTTUS","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 1L","OLIVOS DEL SUR","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40598179_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Puré de papas instantáneo 250 g","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42677999_1/width=240,height=240,quality=70,format=webp,fit=pad",false
